,Match_id,Score,Team,Opposite_Team,Innings
362,44,Shadab Khan    b Adil Rashid  4 7 1 0 57.14,Pakistan,England,2
363,44,Shaheen Afridi    lbw b Gus Atkinson  25 23 3 1 108.70,Pakistan,England,2
364,44,Mohammad Wasim Jr    not out  16 14 2 1 114.29,Pakistan,England,2
365,44,Haris Rauf    c Stokes b Chris Woakes  35 23 3 3 152.17,Pakistan,England,2
366,45,Wesley Barresi    c Rahul b Siraj  4 5 0 0 80.00,Netherlands,India,2
367,45,Max ODowd    b Ravindra Jadeja  30 42 3 1 71.43,Netherlands,India,2
368,45,Colin Ackermann    lbw b Kuldeep Yadav  35 32 6 0 109.38,Netherlands,India,2
369,45,Sybrand Engelbrecht    b Siraj  45 80 4 0 56.25,Netherlands,India,2
370,45,Scott Edwards (c & wk)    c Rahul b Kohli  17 30 1 0 56.67,Netherlands,India,2
371,45,Bas de Leede    b Bumrah  12 21 1 0 57.14,Netherlands,India,2
372,45,Teja Nidamanuru    c Shami b Rohit  54 39 1 6 138.46,Netherlands,India,2
373,45,Logan van Beek    b Kuldeep Yadav  16 15 2 0 106.67,Netherlands,India,2
374,45,Roelof van der Merwe    c Shami b Ravindra Jadeja  16 8 1 2 200.00,Netherlands,India,2
375,45,Aryan Dutt    b Bumrah  5 11 0 0 45.45,Netherlands,India,2
376,45,Paul van Meekeren    not out  3 4 0 0 75.00,Netherlands,India,2
377,46,Devon Conway    c Rahul b Shami  13 15 3 0 86.67,New Zealand,India,2
378,46,Rachin Ravindra    c Rahul b Shami  13 22 3 0 59.09,New Zealand,India,2
379,46,Kane Williamson (c)    c Suryakumar Yadav b Shami  69 73 9 1 94.52,New Zealand,India,2
380,46,Daryl Mitchell    c Ravindra Jadeja b Shami  134 119 9 7 112.61,New Zealand,India,2
381,46,Tom Latham (wk)    lbw b Shami  0 2 0 0 0.00,New Zealand,India,2
382,46,Glenn Phillips    c Ravindra Jadeja b Bumrah  41 33 4 2 124.24,New Zealand,India,2
383,46,Mark Chapman    c Ravindra Jadeja b Kuldeep Yadav  2 5 0 0 40.00,New Zealand,India,2
384,46,Mitchell Santner    c Rohit b Siraj  9 10 0 0 90.00,New Zealand,India,2
385,46,Tim Southee    c Rahul b Shami  9 10 1 0 90.00,New Zealand,India,2
386,46,Trent Boult    not out  2 2 0 0 100.00,New Zealand,India,2
387,46,Lockie Ferguson    c Rahul b Shami  6 3 0 1 200.00,New Zealand,India,2
388,47,Travis Head    b Maharaj  62 48 9 2 129.17,Australia,South Africa,2
389,47,David Warner    b Markram  29 18 1 4 161.11,Australia,South Africa,2
390,47,Mitchell Marsh    c van der Dussen b Rabada  0 6 0 0 0.00,Australia,South Africa,2
391,47,Steven Smith    c de Kock b Gerald Coetzee  30 62 2 0 48.39,Australia,South Africa,2
392,47,Marnus Labuschagne    lbw b Shamsi  18 31 2 0 58.06,Australia,South Africa,2
393,47,Glenn Maxwell    b Shamsi  1 5 0 0 20.00,Australia,South Africa,2
394,47,Josh Inglis (wk)    b Gerald Coetzee  28 49 3 0 57.14,Australia,South Africa,2
395,47,Mitchell Starc    not out  16 38 2 0 42.11,Australia,South Africa,2
396,47,Pat Cummins (c)    not out  14 29 2 0 48.28,Australia,South Africa,2
397,48,David Warner    c Kohli b Shami  7 3 1 0 233.33,Australia,India,2
398,48,Travis Head    c Shubman Gill b Siraj  137 120 15 4 114.17,Australia,India,2
399,48,Mitchell Marsh    c Rahul b Bumrah  15 15 1 1 100.00,Australia,India,2
400,48,Steven Smith    lbw b Bumrah  4 9 1 0 44.44,Australia,India,2
401,48,Marnus Labuschagne    not out  58 110 4 0 52.73,Australia,India,2
402,48,Glenn Maxwell    not out  2 1 0 0 200.00,Australia,India,2
